iso3,lifespan,scenario,totalnets,target,scenlabel,country
GNB,1.4,0_mass,5150801.111111111,70,NA,Guinea-Bissau
GNB,1.4,0_cd,0,70,NA,Guinea-Bissau
GNB,1.4,2_routine,1545285.4800000002,70,NA,Guinea-Bissau
GNB,1.4,2_mass,1169758.8888888888,70,NA,Guinea-Bissau
GNB,1.4,2_cd,4256854.56,70,NA,Guinea-Bissau
GNB,1.4,3_routine,1545285.4800000002,70,NA,Guinea-Bissau
GNB,1.4,3_mass,5150801.111111111,70,NA,Guinea-Bissau
GNB,1.4,3_cd,2142831.0799999996,70,NA,Guinea-Bissau
GNB,1.4,4_routine,1545285.4800000002,70,NA,Guinea-Bissau
GNB,1.4,4_mass,15452403.333333334,70,NA,Guinea-Bissau
GNB,1.4,4_cd,0,70,NA,Guinea-Bissau
GNB,1.4,5_routine,1545285.4800000002,70,NA,Guinea-Bissau
GNB,1.4,5_mass,7024977.5,70,NA,Guinea-Bissau
GNB,1.4,5_cd,0,70,NA,Guinea-Bissau
GNB,1.4,6_routine,1545285.4800000002,70,NA,Guinea-Bissau
GNB,1.4,6_mass,7805530.555555554,70,NA,Guinea-Bissau
GNB,1.4,6_cd,0,70,NA,Guinea-Bissau
GNQ,3.6,0,5366368.262222222,70,Mass campaigns: Every 3 years using pop/1.8,Equatorial Guinea
GNQ,3.6,2,3687817.5644444446,70,CD: Annual distributions,Equatorial Guinea
GNQ,3.6,3,5366368.262222222,70,CD: Between mass campaigns,Equatorial Guinea
GNQ,3.6,4,4953644.54,70,Mass campaigns: Every 3 years using tailored approach,Equatorial Guinea
GNQ,3.6,5,6871894.54,70,Mass campaigns: Every 2 years using tailored approach,Equatorial Guinea
GNQ,3.6,6,7497757.151111111,70,Mass campaigns: Every 2 years using pop/1.8,Equatorial Guinea
GNQ,3.6,0_routine,1239131.04,70,NA,Equatorial Guinea
GNQ,3.6,0_mass,4127237.222222222,70,NA,Equatorial Guinea
GNQ,3.6,0_cd,0,70,NA,Equatorial Guinea
GNQ,3.6,2_routine,1239131.04,70,NA,Equatorial Guinea
GNQ,3.6,2_mass,930504.4444444444,70,NA,Equatorial Guinea
GNQ,3.6,2_cd,1518182.08,70,NA,Equatorial Guinea
GNQ,3.6,3_routine,1239131.04,70,NA,Equatorial Guinea
GNQ,3.6,3_mass,4127237.222222222,70,NA,Equatorial Guinea
GNQ,3.6,3_cd,0,70,NA,Equatorial Guinea
GNQ,3.6,4_routine,1239131.04,70,NA,Equatorial Guinea
GNQ,3.6,4_mass,3714513.5,70,NA,Equatorial Guinea
GNQ,3.6,4_cd,0,70,NA,Equatorial Guinea
GNQ,3.6,5_routine,1239131.04,70,NA,Equatorial Guinea
GNQ,3.6,5_mass,5632763.5,70,NA,Equatorial Guinea
GNQ,3.6,5_cd,0,70,NA,Equatorial Guinea
GNQ,3.6,6_routine,1239131.04,70,NA,Equatorial Guinea
GNQ,3.6,6_mass,6258626.111111111,70,NA,Equatorial Guinea
GNQ,3.6,6_cd,0,70,NA,Equatorial Guinea
KEN,2.3,0,170708767.82,70,Mass campaigns: Every 3 years using pop/1.8,Kenya
KEN,2.3,2,159727489.87555555,70,CD: Annual distributions,Kenya
KEN,2.3,3,195900937.27999997,70,CD: Between mass campaigns,Kenya
KEN,2.3,4,221221333.20461535,70,Mass campaigns: Every 3 years using tailored approach,Kenya
KEN,2.3,5,218388607.82,70,Mass campaigns: Every 2 years using tailored approach,Kenya
KEN,2.3,6,238278886.70888886,70,Mass campaigns: Every 2 years using pop/1.8,Kenya
KEN,2.3,0_routine,39376097.82,70,NA,Kenya
KEN,2.3,0_mass,131332669.99999999,70,NA,Kenya
KEN,2.3,0_cd,0,70,NA,Kenya
KEN,2.3,2_routine,39376097.82,70,NA,Kenya
KEN,2.3,2_mass,30015270.555555556,70,NA,Kenya
KEN,2.3,2_cd,90336121.5,70,NA,Kenya
KEN,2.3,3_routine,39376097.82,70,NA,Kenya
KEN,2.3,3_mass,131332669.99999999,70,NA,Kenya
KEN,2.3,3_cd,25192169.459999993,70,NA,Kenya
KEN,2.3,4_routine,39376097.82,70,NA,Kenya
KEN,2.3,4_mass,181845235.38461536,70,NA,Kenya
KEN,2.3,4_cd,0,70,NA,Kenya
KEN,2.3,5_routine,39376097.82,70,NA,Kenya
KEN,2.3,5_mass,179012510,70,NA,Kenya
KEN,2.3,5_cd,0,70,NA,Kenya
KEN,2.3,6_routine,39376097.82,70,NA,Kenya
KEN,2.3,6_mass,198902788.88888887,70,NA,Kenya
KEN,2.3,6_cd,0,70,NA,Kenya
LBR,1,0,16899956.711111113,70,Mass campaigns: Every 3 years using pop/1.8,Liberia
LBR,1,2,24162534.898888886,70,CD: Annual distributions,Liberia
LBR,1,3,28551859.631111115,70,CD: Between mass campaigns,Liberia
LBR,1,4,237886460.6,70,Mass campaigns: Every 3 years using tailored approach,Liberia
LBR,1,5,36145210.599999994,70,Mass campaigns: Every 2 years using tailored approach,Liberia
LBR,1,6,23605698.377777778,70,Mass campaigns: Every 2 years using pop/1.8,Liberia
LBR,1,0_routine,3900750.5999999996,70,NA,Liberia
LBR,1,0_mass,12999206.111111112,70,NA,Liberia
LBR,1,0_cd,0,70,NA,Liberia
LBR,1,2_routine,3900750.5999999996,70,NA,Liberia
LBR,1,2_mass,2945933.888888889,70,NA,Liberia
LBR,1,2_cd,17315850.41,70,NA,Liberia
LBR,1,3_routine,3900750.5999999996,70,NA,Liberia
LBR,1,3_mass,12999206.111111112,70,NA,Liberia
LBR,1,3_cd,11651902.920000002,70,NA,Liberia
LBR,1,4_routine,3900750.5999999996,70,NA,Liberia
LBR,1,4_mass,233985710,70,NA,Liberia
LBR,1,4_cd,0,70,NA,Liberia
LBR,1,5_routine,3900750.5999999996,70,NA,Liberia
LBR,1,5_mass,32244459.999999996,70,NA,Liberia
LBR,1,5_cd,0,70,NA,Liberia
LBR,1,6_routine,3900750.5999999996,70,NA,Liberia
LBR,1,6_mass,19704947.777777776,70,NA,Liberia
LBR,1,6_cd,0,70,NA,Liberia
MDG,1.6,0,95252926.74444444,70,Mass campaigns: Every 3 years using pop/1.8,Madagascar
MDG,1.6,2,99124212.90222222,70,CD: Annual distributions,Madagascar
MDG,1.6,3,123432161.10444444,70,CD: Between mass campaigns,Madagascar
MDG,1.6,4,186818032.3,70,Mass campaigns: Every 3 years using tailored approach,Madagascar
MDG,1.6,5,122023202.8,70,Mass campaigns: Every 2 years using tailored approach,Madagascar
MDG,1.6,6,133136798.4111111,70,Mass campaigns: Every 2 years using pop/1.8,Madagascar
MDG,1.6,0_routine,22000842.299999997,70,NA,Madagascar
MDG,1.6,0_mass,73252084.44444445,70,NA,Madagascar
MDG,1.6,0_cd,0,70,NA,Madagascar
MDG,1.6,2_routine,22000842.299999997,70,NA,Madagascar
MDG,1.6,2_mass,16450952.222222222,70,NA,Madagascar
MDG,1.6,2_cd,60672418.38,70,NA,Madagascar
MDG,1.6,3_routine,22000842.299999997,70,NA,Madagascar
MDG,1.6,3_mass,73252084.44444445,70,NA,Madagascar
MDG,1.6,3_cd,28179234.36,70,NA,Madagascar
MDG,1.6,4_routine,22000842.299999997,70,NA,Madagascar
MDG,1.6,4_mass,164817190,70,NA,Madagascar
MDG,1.6,4_cd,0,70,NA,Madagascar
MDG,1.6,5_routine,22000842.299999997,70,NA,Madagascar
MDG,1.6,5_mass,100022360.5,70,NA,Madagascar
MDG,1.6,5_cd,0,70,NA,Madagascar
MDG,1.6,6_routine,22000842.299999997,70,NA,Madagascar
MDG,1.6,6_mass,111135956.1111111,70,NA,Madagascar
MDG,1.6,6_cd,0,70,NA,Madagascar
MLI,2.8,0,75176998.6911111,70,Mass campaigns: Every 3 years using pop/1.8,Mali
MLI,2.8,2,51360473.26444444,70,CD: Annual distributions,Mali
MLI,2.8,3,75176998.6911111,70,CD: Between mass campaigns,Mali
MLI,2.8,4,69399983.08,70,Mass campaigns: Every 3 years using tailored approach,Mali
MLI,2.8,5,96570836.58,70,Mass campaigns: Every 2 years using tailored approach,Mali
MLI,2.8,6,105366835.91333334,70,Mass campaigns: Every 2 years using pop/1.8,Mali
MLI,2.8,0_routine,17406842.58,70,NA,Mali
MLI,2.8,0_mass,57770156.111111104,70,NA,Mali
MLI,2.8,0_cd,0,70,NA,Mali
MLI,2.8,2_routine,17406842.58,70,NA,Mali
MLI,2.8,2_mass,12551994.444444444,70,NA,Mali
MLI,2.8,2_cd,21401636.24,70,NA,Mali
MLI,2.8,3_routine,17406842.58,70,NA,Mali
MLI,2.8,3_mass,57770156.111111104,70,NA,Mali
MLI,2.8,3_cd,0,70,NA,Mali
MLI,2.8,4_routine,17406842.58,70,NA,Mali
MLI,2.8,4_mass,51993140.5,70,NA,Mali
MLI,2.8,4_cd,0,70,NA,Mali
MLI,2.8,5_routine,17406842.58,70,NA,Mali
MLI,2.8,5_mass,79163994,70,NA,Mali
MLI,2.8,5_cd,0,70,NA,Mali
MLI,2.8,6_routine,17406842.58,70,NA,Mali
MLI,2.8,6_mass,87959993.33333334,70,NA,Mali
MLI,2.8,6_cd,0,70,NA,Mali
MOZ,1.3,0,108138266.41333333,70,Mass campaigns: Every 3 years using pop/1.8,Mozambique
MOZ,1.3,2,127788375.9688889,70,CD: Annual distributions,Mozambique
MOZ,1.3,3,156243211.1533333,70,CD: Between mass campaigns,Mozambique
MOZ,1.3,4,399078245.58,70,Mass campaigns: Every 3 years using tailored approach,Mozambique
MOZ,1.3,5,167175113.70499998,70,Mass campaigns: Every 2 years using tailored approach,Mozambique
MOZ,1.3,6,151379274.19111112,70,Mass campaigns: Every 2 years using pop/1.8,Mozambique
MOZ,1.3,0_routine,25012558.08,70,NA,Mozambique
MOZ,1.3,0_mass,83125708.33333333,70,NA,Mozambique
MOZ,1.3,0_cd,0,70,NA,Mozambique
MOZ,1.3,2_routine,25012558.08,70,NA,Mozambique
MOZ,1.3,2_mass,18316398.888888888,70,NA,Mozambique
MOZ,1.3,2_cd,84459419,70,NA,Mozambique
MOZ,1.3,3_routine,25012558.08,70,NA,Mozambique
MOZ,1.3,3_mass,83125708.33333333,70,NA,Mozambique
MOZ,1.3,3_cd,48104944.739999995,70,NA,Mozambique
MOZ,1.3,4_routine,25012558.08,70,NA,Mozambique
MOZ,1.3,4_mass,374065687.5,70,NA,Mozambique
MOZ,1.3,4_cd,0,70,NA,Mozambique
MOZ,1.3,5_routine,25012558.08,70,NA,Mozambique
MOZ,1.3,5_mass,142162555.625,70,NA,Mozambique
MOZ,1.3,5_cd,0,70,NA,Mozambique
MOZ,1.3,6_routine,25012558.08,70,NA,Mozambique
MOZ,1.3,6_mass,126366716.11111112,70,NA,Mozambique
MOZ,1.3,6_cd,0,70,NA,Mozambique
MRT,1.1,0,15453321.724444443,70,Mass campaigns: Every 3 years using pop/1.8,Mauritania
MRT,1.1,2,18263248.393333334,70,CD: Annual distributions,Mauritania
MRT,1.1,3,23468068.954444446,70,CD: Between mass campaigns,Mauritania
MRT,1.1,4,217418752.28,70,Mass campaigns: Every 3 years using tailored approach,Mauritania
MRT,1.1,5,25234977.61333333,70,Mass campaigns: Every 2 years using tailored approach,Mauritania
MRT,1.1,6,21624648.391111113,70,Mass campaigns: Every 2 years using pop/1.8,Mauritania
MRT,1.1,0_routine,3573002.2799999993,70,NA,Mauritania
MRT,1.1,0_mass,11880319.444444444,70,NA,Mauritania
MRT,1.1,0_cd,0,70,NA,Mauritania
MRT,1.1,2_routine,3573002.2799999993,70,NA,Mauritania
MRT,1.1,2_mass,2631188.3333333335,70,NA,Mauritania
MRT,1.1,2_cd,12059057.780000001,70,NA,Mauritania
MRT,1.1,3_routine,3573002.2799999993,70,NA,Mauritania
MRT,1.1,3_mass,11880319.444444444,70,NA,Mauritania
MRT,1.1,3_cd,8014747.2299999995,70,NA,Mauritania
MRT,1.1,4_routine,3573002.2799999993,70,NA,Mauritania
MRT,1.1,4_mass,213845750,70,NA,Mauritania
MRT,1.1,4_cd,0,70,NA,Mauritania
MRT,1.1,5_routine,3573002.2799999993,70,NA,Mauritania
MRT,1.1,5_mass,21661975.333333332,70,NA,Mauritania
MRT,1.1,5_cd,0,70,NA,Mauritania
MRT,1.1,6_routine,3573002.2799999993,70,NA,Mauritania
MRT,1.1,6_mass,18051646.111111112,70,NA,Mauritania
MRT,1.1,6_cd,0,70,NA,Mauritania
MWI,1.3,0,66290123.55111111,70,Mass campaigns: Every 3 years using pop/1.8,Malawi
MWI,1.3,2,78350192.20222223,70,CD: Annual distributions,Malawi
MWI,1.3,3,97378998.76111111,70,CD: Between mass campaigns,Malawi
MWI,1.3,4,244678249.94,70,Mass campaigns: Every 3 years using tailored approach,Malawi
MWI,1.3,5,102405604.315,70,Mass campaigns: Every 2 years using tailored approach,Malawi
MWI,1.3,6,92729657.99555555,70,Mass campaigns: Every 2 years using pop/1.8,Malawi
MWI,1.3,0_routine,15322087.44,70,NA,Malawi
MWI,1.3,0_mass,50968036.11111111,70,NA,Malawi
MWI,1.3,0_cd,0,70,NA,Malawi
MWI,1.3,2_routine,15322087.44,70,NA,Malawi
MWI,1.3,2_mass,11336287.222222222,70,NA,Malawi
MWI,1.3,2_cd,51691817.54,70,NA,Malawi
MWI,1.3,3_routine,15322087.44,70,NA,Malawi
MWI,1.3,3_mass,50968036.11111111,70,NA,Malawi
MWI,1.3,3_cd,31088875.21,70,NA,Malawi
MWI,1.3,4_routine,15322087.44,70,NA,Malawi
MWI,1.3,4_mass,229356162.5,70,NA,Malawi
MWI,1.3,4_cd,0,70,NA,Malawi
MWI,1.3,5_routine,15322087.44,70,NA,Malawi
MWI,1.3,5_mass,87083516.875,70,NA,Malawi
MWI,1.3,5_cd,0,70,NA,Malawi
MWI,1.3,6_routine,15322087.44,70,NA,Malawi
MWI,1.3,6_mass,77407570.55555555,70,NA,Malawi
MWI,1.3,6_cd,0,70,NA,Malawi
NER,3.5,0,90273376.9311111,70,Mass campaigns: Every 3 years using pop/1.8,Niger
NER,3.5,2,54894100.24222222,70,CD: Annual distributions,Niger
NER,3.5,3,90273376.9311111,70,CD: Between mass campaigns,Niger
NER,3.5,4,83341368.82,70,Mass campaigns: Every 3 years using tailored approach,Niger
NER,3.5,5,116284144.82,70,Mass campaigns: Every 2 years using tailored approach,Niger
NER,3.5,6,126876461.37555555,70,Mass campaigns: Every 2 years using pop/1.8,Niger
NER,3.5,0_routine,20953295.82,70,NA,Niger
NER,3.5,0_mass,69320081.1111111,70,NA,Niger
NER,3.5,0_cd,0,70,NA,Niger
NER,3.5,2_routine,20953295.82,70,NA,Niger
NER,3.5,2_mass,14559987.222222222,70,NA,Niger
NER,3.5,2_cd,19380817.2,70,NA,Niger
NER,3.5,3_routine,20953295.82,70,NA,Niger
NER,3.5,3_mass,69320081.1111111,70,NA,Niger
NER,3.5,3_cd,0,70,NA,Niger
NER,3.5,4_routine,20953295.82,70,NA,Niger
NER,3.5,4_mass,62388073,70,NA,Niger
NER,3.5,4_cd,0,70,NA,Niger
NER,3.5,5_routine,20953295.82,70,NA,Niger
NER,3.5,5_mass,95330849,70,NA,Niger
NER,3.5,5_cd,0,70,NA,Niger
NER,3.5,6_routine,20953295.82,70,NA,Niger
NER,3.5,6_mass,105923165.55555555,70,NA,Niger
NER,3.5,6_cd,0,70,NA,Niger
NGA,2.2,0,702650215.2933333,70,Mass campaigns: Every 3 years using pop/1.8,Nigeria
NGA,2.2,2,631781137.9644444,70,CD: Annual distributions,Nigeria
NGA,2.2,3,771937271.0933332,70,CD: Between mass campaigns,Nigeria
NGA,2.2,4,857038980.5314286,70,Mass campaigns: Every 3 years using tailored approach,Nigeria
NGA,2.2,5,900114014.96,70,Mass campaigns: Every 2 years using tailored approach,Nigeria
NGA,2.2,6,982094512.5155556,70,Mass campaigns: Every 2 years using pop/1.8,Nigeria
NGA,2.2,0_routine,162289536.95999998,70,NA,Nigeria
NGA,2.2,0_mass,540360678.3333333,70,NA,Nigeria
NGA,2.2,0_cd,0,70,NA,Nigeria
NGA,2.2,2_routine,162289536.95999998,70,NA,Nigeria
NGA,2.2,2_mass,121411784.44444445,70,NA,Nigeria
NGA,2.2,2_cd,348079816.56,70,NA,Nigeria
NGA,2.2,3_routine,162289536.95999998,70,NA,Nigeria
NGA,2.2,3_mass,540360678.3333333,70,NA,Nigeria
NGA,2.2,3_cd,69287055.8,70,NA,Nigeria
NGA,2.2,4_routine,162289536.95999998,70,NA,Nigeria
NGA,2.2,4_mass,694749443.5714285,70,NA,Nigeria
NGA,2.2,4_cd,0,70,NA,Nigeria
NGA,2.2,5_routine,162289536.95999998,70,NA,Nigeria
NGA,2.2,5_mass,737824478,70,NA,Nigeria
NGA,2.2,5_cd,0,70,NA,Nigeria
NGA,2.2,6_routine,162289536.95999998,70,NA,Nigeria
NGA,2.2,6_mass,819804975.5555556,70,NA,Nigeria
NGA,2.2,6_cd,0,70,NA,Nigeria
RWA,1.6,0,44014778.917777784,70,Mass campaigns: Every 3 years using pop/1.8,Rwanda
RWA,1.6,2,47374903.24111111,70,CD: Annual distributions,Rwanda
RWA,1.6,3,58109217.587777786,70,CD: Between mass campaigns,Rwanda
RWA,1.6,4,97213101.14,70,Mass campaigns: Every 3 years using tailored approach,Rwanda
RWA,1.6,5,56352942.64,70,Mass campaigns: Every 2 years using tailored approach,Rwanda
RWA,1.6,6,61485347.25111111,70,Mass campaigns: Every 2 years using pop/1.8,Rwanda
RWA,1.6,0_routine,10161301.14,70,NA,Rwanda
RWA,1.6,0_mass,33853477.77777778,70,NA,Rwanda
RWA,1.6,0_cd,0,70,NA,Rwanda
RWA,1.6,2_routine,10161301.14,70,NA,Rwanda
RWA,1.6,2_mass,7653721.111111111,70,NA,Rwanda
RWA,1.6,2_cd,29559880.99,70,NA,Rwanda
RWA,1.6,3_routine,10161301.14,70,NA,Rwanda
RWA,1.6,3_mass,33853477.77777778,70,NA,Rwanda
RWA,1.6,3_cd,14094438.67,70,NA,Rwanda
RWA,1.6,4_routine,10161301.14,70,NA,Rwanda
RWA,1.6,4_mass,87051800,70,NA,Rwanda
RWA,1.6,4_cd,0,70,NA,Rwanda
RWA,1.6,5_routine,10161301.14,70,NA,Rwanda
RWA,1.6,5_mass,46191641.5,70,NA,Rwanda
RWA,1.6,5_cd,0,70,NA,Rwanda
RWA,1.6,6_routine,10161301.14,70,NA,Rwanda
RWA,1.6,6_mass,51324046.11111111,70,NA,Rwanda
RWA,1.6,6_cd,0,70,NA,Rwanda
SDN,2.9,0,151883123.93555555,70,Mass campaigns: Every 3 years using pop/1.8,Sudan
SDN,2.9,2,114955039.72444445,70,CD: Annual distributions,Sudan
SDN,2.9,3,151883123.93555555,70,CD: Between mass campaigns,Sudan
SDN,2.9,4,140204857.88,70,Mass campaigns: Every 3 years using tailored approach,Sudan
SDN,2.9,5,194666425.88,70,Mass campaigns: Every 2 years using tailored approach,Sudan
SDN,2.9,6,212395977.2688889,70,Mass campaigns: Every 2 years using pop/1.8,Sudan
SDN,2.9,0_routine,35100463.379999995,70,NA,Sudan
SDN,2.9,0_mass,116782660.55555555,70,NA,Sudan
SDN,2.9,0_cd,0,70,NA,Sudan
SDN,2.9,2_routine,35100463.379999995,70,NA,Sudan
SDN,2.9,2_mass,26041224.444444444,70,NA,Sudan
SDN,2.9,2_cd,53813351.900000006,70,NA,Sudan
SDN,2.9,3_routine,35100463.379999995,70,NA,Sudan
SDN,2.9,3_mass,116782660.55555555,70,NA,Sudan
SDN,2.9,3_cd,0,70,NA,Sudan
SDN,2.9,4_routine,35100463.379999995,70,NA,Sudan
SDN,2.9,4_mass,105104394.5,70,NA,Sudan
SDN,2.9,4_cd,0,70,NA,Sudan
SDN,2.9,5_routine,35100463.379999995,70,NA,Sudan
SDN,2.9,5_mass,159565962.5,70,NA,Sudan
SDN,2.9,5_cd,0,70,NA,Sudan
SDN,2.9,6_routine,35100463.379999995,70,NA,Sudan
SDN,2.9,6_mass,177295513.8888889,70,NA,Sudan
SDN,2.9,6_cd,0,70,NA,Sudan
SEN,1.4,0,56192138.80444445,70,Mass campaigns: Every 3 years using pop/1.8,Senegal
SEN,1.4,2,58453246.06444444,70,CD: Annual distributions,Senegal
SEN,1.4,3,75608708.98444444,70,CD: Between mass campaigns,Senegal
SEN,1.4,4,168524227.36,70,Mass campaigns: Every 3 years using tailored approach,Senegal
SEN,1.4,5,72040936.86,70,Mass campaigns: Every 2 years using tailored approach,Senegal
SEN,1.4,6,78602431.02666667,70,Mass campaigns: Every 2 years using pop/1.8,Senegal
SEN,1.4,0_routine,12987489.36,70,NA,Senegal
SEN,1.4,0_mass,43204649.44444445,70,NA,Senegal
SEN,1.4,0_cd,0,70,NA,Senegal
SEN,1.4,2_routine,12987489.36,70,NA,Senegal
SEN,1.4,2_mass,9620249.444444444,70,NA,Senegal
SEN,1.4,2_cd,35845507.26,70,NA,Senegal
SEN,1.4,3_routine,12987489.36,70,NA,Senegal
SEN,1.4,3_mass,43204649.44444445,70,NA,Senegal
SEN,1.4,3_cd,19416570.18,70,NA,Senegal
SEN,1.4,4_routine,12987489.36,70,NA,Senegal
SEN,1.4,4_mass,155536738,70,NA,Senegal
SEN,1.4,4_cd,0,70,NA,Senegal
SEN,1.4,5_routine,12987489.36,70,NA,Senegal
SEN,1.4,5_mass,59053447.5,70,NA,Senegal
SEN,1.4,5_cd,0,70,NA,Senegal
SEN,1.4,6_routine,12987489.36,70,NA,Senegal
SEN,1.4,6_mass,65614941.66666667,70,NA,Senegal
SEN,1.4,6_cd,0,70,NA,Senegal
SLE,1.5,0,27293227.01111111,70,Mass campaigns: Every 3 years using pop/1.8,Sierra Leone
SLE,1.5,2,31312215.214444444,70,CD: Annual distributions,Sierra Leone
SLE,1.5,3,38711249.98111112,70,CD: Between mass campaigns,Sierra Leone
SLE,1.5,4,69284809.23333335,70,Mass campaigns: Every 3 years using tailored approach,Sierra Leone
SLE,1.5,5,39974037.66470588,70,Mass campaigns: Every 2 years using tailored approach,Sierra Leone
SLE,1.5,6,38103115.34444444,70,Mass campaigns: Every 2 years using pop/1.8,Sierra Leone
SLE,1.5,0_routine,6297435.9,70,NA,Sierra Leone
SLE,1.5,0_mass,20995791.111111112,70,NA,Sierra Leone
SLE,1.5,0_cd,0,70,NA,Sierra Leone
SLE,1.5,2_routine,6297435.9,70,NA,Sierra Leone
SLE,1.5,2_mass,4780954.444444444,70,NA,Sierra Leone
SLE,1.5,2_cd,20233824.87,70,NA,Sierra Leone
SLE,1.5,3_routine,6297435.9,70,NA,Sierra Leone
SLE,1.5,3_mass,20995791.111111112,70,NA,Sierra Leone
SLE,1.5,3_cd,11418022.970000003,70,NA,Sierra Leone
SLE,1.5,4_routine,6297435.9,70,NA,Sierra Leone
SLE,1.5,4_mass,62987373.33333334,70,NA,Sierra Leone
SLE,1.5,4_cd,0,70,NA,Sierra Leone
SLE,1.5,5_routine,6297435.9,70,NA,Sierra Leone
SLE,1.5,5_mass,33676601.76470588,70,NA,Sierra Leone
SLE,1.5,5_cd,0,70,NA,Sierra Leone
SLE,1.5,6_routine,6297435.9,70,NA,Sierra Leone
SLE,1.5,6_mass,31805679.44444444,70,NA,Sierra Leone
SLE,1.5,6_cd,0,70,NA,Sierra Leone
SOM,2.4,0,58489117.277777776,70,Mass campaigns: Every 3 years using pop/1.8,Somalia
SOM,2.4,2,44127975.900000006,70,CD: Annual distributions,Somalia
SOM,2.4,3,58489117.277777776,70,CD: Between mass campaigns,Somalia
SOM,2.4,4,53994380.5,70,Mass campaigns: Every 3 years using tailored approach,Somalia
SOM,2.4,5,75123140,70,Mass campaigns: Every 2 years using tailored approach,Somalia
SOM,2.4,6,81965516.72222221,70,Mass campaigns: Every 2 years using pop/1.8,Somalia
SOM,2.4,0_routine,13541749.5,70,NA,Somalia
SOM,2.4,0_mass,44947367.777777776,70,NA,Somalia
SOM,2.4,0_cd,0,70,NA,Somalia
SOM,2.4,2_routine,13541749.5,70,NA,Somalia
SOM,2.4,2_mass,9776395,70,NA,Somalia
SOM,2.4,2_cd,20809831.400000002,70,NA,Somalia
SOM,2.4,3_routine,13541749.5,70,NA,Somalia
SOM,2.4,3_mass,44947367.777777776,70,NA,Somalia
SOM,2.4,3_cd,0,70,NA,Somalia
SOM,2.4,4_routine,13541749.5,70,NA,Somalia
SOM,2.4,4_mass,40452631,70,NA,Somalia
SOM,2.4,4_cd,0,70,NA,Somalia
SOM,2.4,5_routine,13541749.5,70,NA,Somalia
SOM,2.4,5_mass,61581390.5,70,NA,Somalia
SOM,2.4,5_cd,0,70,NA,Somalia
SOM,2.4,6_routine,13541749.5,70,NA,Somalia
SOM,2.4,6_mass,68423767.22222221,70,NA,Somalia
SOM,2.4,6_cd,0,70,NA,Somalia
SSD,1,0,34155486.69555556,70,Mass campaigns: Every 3 years using pop/1.8,South Sudan
SSD,1,2,48822257.978888884,70,CD: Annual distributions,South Sudan
SSD,1,3,57648338.175555564,70,CD: Between mass campaigns,South Sudan
SSD,1,4,480962501.14,70,Mass campaigns: Every 3 years using tailored approach,South Sudan
SSD,1,5,72975323.86727272,70,Mass campaigns: Every 2 years using tailored approach,South Sudan
SSD,1,6,47657645.02888888,70,Mass campaigns: Every 2 years using pop/1.8,South Sudan
SSD,1,0_routine,7872721.14,70,NA,South Sudan
SSD,1,0_mass,26282765.55555556,70,NA,South Sudan
SSD,1,0_cd,0,70,NA,South Sudan
SSD,1,2_routine,7872721.14,70,NA,South Sudan
SSD,1,2_mass,6062868.888888889,70,NA,South Sudan
SSD,1,2_cd,34886667.949999996,70,NA,South Sudan
SSD,1,3_routine,7872721.14,70,NA,South Sudan
SSD,1,3_mass,26282765.55555556,70,NA,South Sudan
SSD,1,3_cd,23492851.480000004,70,NA,South Sudan
SSD,1,4_routine,7872721.14,70,NA,South Sudan
SSD,1,4_mass,473089780,70,NA,South Sudan
SSD,1,4_cd,0,70,NA,South Sudan
SSD,1,5_routine,7872721.14,70,NA,South Sudan
SSD,1,5_mass,65102602.72727273,70,NA,South Sudan
SSD,1,5_cd,0,70,NA,South Sudan
SSD,1,6_routine,7872721.14,70,NA,South Sudan
SSD,1,6_mass,39784923.88888888,70,NA,South Sudan
SSD,1,6_cd,0,70,NA,South Sudan
TCD,1,0,58893075.88666667,70,Mass campaigns: Every 3 years using pop/1.8,Chad
TCD,1,2,84244195.2111111,70,CD: Annual distributions,Chad
TCD,1,3,99713156.72666667,70,CD: Between mass campaigns,Chad
TCD,1,4,828279869.22,70,Mass campaigns: Every 3 years using tailored approach,Chad
TCD,1,5,126366251.94727272,70,Mass campaigns: Every 2 years using tailored approach,Chad
TCD,1,6,82526331.99777777,70,Mass campaigns: Every 2 years using pop/1.8,Chad
TCD,1,0_routine,13635029.22,70,NA,Chad
TCD,1,0_mass,45258046.66666667,70,NA,Chad
TCD,1,0_cd,0,70,NA,Chad
TCD,1,2_routine,13635029.22,70,NA,Chad
TCD,1,2_mass,9846286.11111111,70,NA,Chad
TCD,1,2_cd,60762879.879999995,70,NA,Chad
TCD,1,3_routine,13635029.22,70,NA,Chad
TCD,1,3_mass,45258046.66666667,70,NA,Chad
TCD,1,3_cd,40820080.84,70,NA,Chad
TCD,1,4_routine,13635029.22,70,NA,Chad
TCD,1,4_mass,814644840,70,NA,Chad
TCD,1,4_cd,0,70,NA,Chad
TCD,1,5_routine,13635029.22,70,NA,Chad
TCD,1,5_mass,112731222.72727272,70,NA,Chad
TCD,1,5_cd,0,70,NA,Chad
TCD,1,6_routine,13635029.22,70,NA,Chad
TCD,1,6_mass,68891302.77777778,70,NA,Chad
TCD,1,6_cd,0,70,NA,Chad
TGO,2.4,0,28328312.055555556,70,Mass campaigns: Every 3 years using pop/1.8,Togo
TGO,2.4,2,23477119.073333334,70,CD: Annual distributions,Togo
